Year,PLOT,Loc,No,Line,Purpose,REP,MAT,DAP,LODG,HGT,CM,bua,Yld,Prot,Protein13gkg,protein13,Oil,Oil13gkg,oil13,Cysgkg,Lysgkg,Metgkg,Thrgkg,Trpgkg,Meal,mealprot,protein1000,Cys NIR,Lys NIR,Met NIR,Thr NIR,Trp NIR,Cys,Lys,Met,Thr,Trp
2017,16096,ETREC17,95,56U99-151,"RIL (Prot, Oil, YLD)",1,278,140,5,40,101.6,51.9,3488.4,423.1,368.1,36.8,218.1,189.7,19,6.7,27.9,6.1,15.8,4.4,493.8,49.4,0.4,0.7,2.8,0.6,1.6,0.4,15.8,65.9,14.4,37.3,10.4
2017,16097,ETREC17,50,56U99-057,"RIL (Prot, Oil, YLD)",1,279,141,5,31,78.7,47.2,3171.4,410.3,357,35.7,208.3,181.2,18.1,6,27.2,5.7,15.7,3.9,473.9,47.4,0.4,0.6,2.7,0.6,1.6,0.4,14.6,66.3,13.9,38.3,9.5
2017,16098,ETREC17,82,56U99-121,"RIL (Prot, Oil, YLD)",1,279,141,5,38,96.5,42.8,2881.4,435.9,379.2,37.9,203.6,177.1,17.7,6.5,28.7,6.1,16.3,4.4,500.9,50.1,0.4,0.7,2.9,0.6,1.6,0.4,14.9,65.8,14,37.4,10.1
2017,16099,ETREC17,45,56U99-052,"RIL (Prot, Oil, YLD)",1,277,139,3,41,104.1,57.4,3858.4,439.3,382.2,38.2,208.6,181.5,18.1,6.8,29,6.2,16.4,4.6,507.5,50.8,0.4,0.7,2.9,0.6,1.6,0.5,15.5,66,14.1,37.3,10.5
2017,16100,ETREC17,91,56U99-137,"RIL (Prot, Oil, YLD)",1,287,149,2,26,66,56.6,3807.3,433.7,377.3,37.7,207.4,180.4,18,6.4,28.6,6.2,16.2,4.4,500.4,50,0.4,0.6,2.9,0.6,1.6,0.4,14.8,65.9,14.3,37.4,10.1
2017,16101,ETREC17,103,56U99-165,"RIL (Prot, Oil, YLD)",1,275,137,5,40,101.6,36.2,2433.6,414.6,360.7,36.1,210.8,183.4,18.3,6.1,27.6,5.8,15.5,4.1,480.1,48,0.4,0.6,2.8,0.6,1.6,0.4,14.7,66.6,14,37.4,9.9
2017,16102,ETREC17,121,56U99-201,"RIL (Prot, Oil, YLD)",1,276,138,3,35,88.9,57.3,3850.1,427.9,372.3,37.2,210.8,183.4,18.3,6.5,28.5,6,15.8,4.3,495.5,49.6,0.4,0.7,2.9,0.6,1.6,0.4,15.2,66.6,14,36.9,10
2017,16103,ETREC17,94,56U99-146,"RIL (Prot, Oil, YLD)",1,278,140,3,42,106.7,64.8,4360.3,430.6,374.6,37.5,212,184.4,18.4,6.2,28.5,5.8,16,4.3,499.3,49.9,0.4,0.6,2.9,0.6,1.6,0.4,14.4,66.2,13.5,37.2,10
2017,16104,ETREC17,105,56U99-168,"RIL (Prot, Oil, YLD)",1,278,140,4,42,106.7,53.5,3597.6,429.6,373.8,37.4,206.1,179.3,17.9,6.4,28.4,5.9,16,4.2,495,49.5,0.4,0.6,2.8,0.6,1.6,0.4,14.9,66.1,13.7,37.2,9.8
2017,16105,ETREC17,67,56U99-093,"RIL (Prot, Oil, YLD)",1,273,135,1,21,53.3,52.3,3514.2,424.6,369.4,36.9,202.1,175.8,17.6,6.3,28,6,15.9,4.2,487.2,48.7,0.4,0.6,2.8,0.6,1.6,0.4,14.8,65.9,14.1,37.4,9.9
2017,16106,ETREC17,68,56U99-095,"RIL (Prot, Oil, YLD)",1,277,139,4,39,99.1,38.3,2578.2,467.9,407.1,40.7,204.1,177.6,17.8,6.9,30.4,6.4,17,4.5,538,53.8,0.5,0.7,3,0.6,1.7,0.5,14.7,65,13.7,36.3,9.6
2017,16107,ETREC17,10,56U99-012,"RIL (Prot, Oil, YLD)",1,277,139,4,25,63.5,65.7,4415.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,16108,ETREC17,81,56U99-118,"RIL (Prot, Oil, YLD)",1,284,146,2,44,111.8,53.4,3592.4,430.4,374.4,37.4,212.1,184.5,18.5,6.4,28.3,5.8,15.8,4.3,499.1,49.9,0.4,0.6,2.8,0.6,1.6,0.4,14.9,65.8,13.5,36.7,10
2017,16109,ETREC17,119,56U99-199,"RIL (Prot, Oil, YLD)",1,283,145,2,41,104.1,21.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,16110,ETREC17,124,56U99-206,"RIL (Prot, Oil, YLD)",1,276,138,1,40,101.6,70.3,4726.9,407.4,354.4,35.4,208.9,181.7,18.2,6.2,27.2,5.7,15.5,4.2,470.8,47.1,0.4,0.6,2.7,0.6,1.6,0.4,15.2,66.8,14,38,10.3
2017,16111,ETREC17,56,56U99-071,"RIL (Prot, Oil, YLD)",1,278,140,3,38,96.5,44.9,3019.8,436.2,379.5,37.9,205.6,178.9,17.9,6.4,28.7,5.9,16.1,4.2,502.3,50.2,0.4,0.6,2.9,0.6,1.6,0.4,14.7,65.8,13.5,36.9,9.6
2017,16112,ETREC17,120,56U99-200,"RIL (Prot, Oil, YLD)",1,278,140,5,45,114.3,43.6,2931,425.2,369.9,37,208.3,181.2,18.1,6.8,28.2,6.1,15.8,4.4,491.1,49.1,0.4,0.7,2.8,0.6,1.6,0.4,16,66.3,14.3,37.2,10.3
2017,16113,ETREC17,115,56U99-187,"RIL (Prot, Oil, YLD)",1,278,140,4,42,106.7,50.1,3367.7,431.2,375.1,37.5,208.6,181.5,18.1,6.5,28.6,6,15.9,4.2,498.2,49.8,0.4,0.7,2.9,0.6,1.6,0.4,15.1,66.3,13.9,36.9,9.7
2017,16114,ETREC17,63,56U99-086,"RIL (Prot, Oil, YLD)",1,276,138,1,39,99.1,68.7,4619.3,430.4,374.4,37.4,204.2,177.7,17.8,6.2,28.5,5.9,16.1,4.1,494.9,49.5,0.4,0.6,2.9,0.6,1.6,0.4,14.4,66.2,13.7,37.4,9.5
2017,16115,ETREC17,49,56U99-056,"RIL (Prot, Oil, YLD)",1,279,141,1,41,104.1,58.2,3912.9,417.7,363.4,36.3,212.7,185,18.5,6.3,27.7,5.8,15.5,4.2,484.7,48.5,0.4,0.6,2.8,0.6,1.6,0.4,15.1,66.3,13.9,37.1,10.1
2017,16116,ETREC17,16,56U99-018,"RIL (Prot, Oil, YLD)",1,277,139,5,43,109.2,39.8,2677,415.2,361.2,36.1,219.1,190.6,19.1,6.2,27.6,5.9,15.6,4.2,485.1,48.5,0.4,0.6,2.8,0.6,1.6,0.4,14.9,66.5,14.2,37.6,10.1
2017,16117,ETREC17,69,56U99-096,"RIL (Prot, Oil, YLD)",1,276,138,3,46,116.8,51.2,3445.9,444.5,386.7,38.7,202.3,176,17.6,6.5,28.9,6.2,16.6,4.5,510.1,51,0.4,0.7,2.9,0.6,1.7,0.5,14.6,65,13.9,37.3,10.1
2017,16118,ETREC17,36,56U99-040,"RIL (Prot, Oil, YLD)",1,275,137,2,44,111.8,65.6,4413.1,416.8,362.6,36.3,210.7,183.3,18.3,6.2,27.6,5.8,15.9,4,482.6,48.3,0.4,0.6,2.8,0.6,1.6,0.4,14.9,66.2,13.9,38.1,9.6
2017,16119,ETREC17,44,56U99-049,"RIL (Prot, Oil, YLD)",1,272,134,3,35,88.9,44.3,2981.4,418.4,364,36.4,212,184.4,18.4,6.3,27.7,5.9,15.6,4.1,485.1,48.5,0.4,0.6,2.8,0.6,1.6,0.4,15.1,66.2,14.1,37.3,9.8
2017,16120,ETREC17,60,56U99-080,"RIL (Prot, Oil, YLD)",1,285,147,3,41,104.1,42.6,2866,415.5,361.5,36.1,216.6,188.4,18.8,6.4,27.6,5.9,15.6,4.1,484.2,48.4,0.4,0.6,2.8,0.6,1.6,0.4,15.4,66.4,14.2,37.5,9.9
2017,16121,ETREC17,140,56U99-237,"RIL (Prot, Oil, YLD)",1,285,147,3,40,101.6,45.5,3060.4,408.7,355.6,35.6,217.3,189.1,18.9,6.4,27.1,5.8,15.2,4.2,476.6,47.7,0.4,0.6,2.7,0.6,1.5,0.4,15.7,66.3,14.2,37.2,10.3
2017,16122,ETREC17,98,56U99-155,"RIL (Prot, Oil, YLD)",1,281,143,2,49,124.5,67,4505.1,417.1,362.9,36.3,214.9,187,18.7,6.3,27.6,6,15.6,4.3,485.1,48.5,0.4,0.6,2.8,0.6,1.6,0.4,15.1,66.2,14.4,37.4,10.3
2017,16123,ETREC17,43,56U99-048,"RIL (Prot, Oil, YLD)",1,272,134,2,30,76.2,57.7,3882.4,427,371.5,37.1,202.3,176,17.6,6.4,28.3,6,16.1,4.3,490,49,0.4,0.6,2.8,0.6,1.6,0.4,15,66.3,14.1,37.7,10.1
2017,16124,ETREC17,61,56U99-081,"RIL (Prot, Oil, YLD)",1,278,140,4,39,99.1,45.1,3033.6,431.8,375.7,37.6,204.2,177.7,17.8,6.3,28.2,6,16.2,4.1,496.5,49.7,0.4,0.6,2.8,0.6,1.6,0.4,14.6,65.3,13.9,37.5,9.5
2017,16125,ETREC17,15,56U99-017,"RIL (Prot, Oil, YLD)",1,277,139,2,36,91.4,60.7,4084.4,427.8,372.2,37.2,212.4,184.8,18.5,6.2,28.3,5.8,16,4.2,496.3,49.6,0.4,0.6,2.8,0.6,1.6,0.4,14.5,66.2,13.6,37.4,9.8
2017,16126,ETREC17,37,56U99-041,"RIL (Prot, Oil, YLD)",1,279,141,3,39,99.1,47.2,3172.3,408.2,355.1,35.5,211.9,184.4,18.4,6.1,27.4,5.8,15.2,4.3,473.3,47.3,0.4,0.6,2.7,0.6,1.5,0.4,14.9,67.1,14.2,37.2,10.5
2017,16127,ETREC17,125,56U99-207,"RIL (Prot, Oil, YLD)",1,277,139,2,33,83.8,63.9,4300.2,442.6,385.1,38.5,206.8,179.9,18,6.7,28.9,6.3,16.3,4.3,510.4,51,0.4,0.7,2.9,0.6,1.6,0.4,15.1,65.3,14.2,36.8,9.7
2017,16128,ETREC17,118,56U99-191,"RIL (Prot, Oil, YLD)",1,278,140,4,45,114.3,52.4,3526.7,422.9,367.9,36.8,210.2,182.9,18.3,6.3,28.3,5.9,15.7,4.1,489.4,48.9,0.4,0.6,2.8,0.6,1.6,0.4,14.9,66.9,14,37.1,9.7
2017,16129,ETREC17,30,56U99-034,"RIL (Prot, Oil, YLD)",1,278,140,3,37,94,60.6,4078.5,449.3,390.9,39.1,204,177.5,17.7,6.5,29.4,6.1,16.4,4.3,516.6,51.7,0.4,0.7,2.9,0.6,1.6,0.4,14.5,65.4,13.6,36.5,9.6
2017,16130,ETREC17,74,56U99-104,"RIL (Prot, Oil, YLD)",1,283,145,4,39,99.1,59.7,4014.7,417.8,363.5,36.3,206.8,179.9,18,6.3,27.9,5.8,15.6,4.2,481.8,48.2,0.4,0.6,2.8,0.6,1.6,0.4,15.1,66.8,13.9,37.3,10.1
2017,16131,ETREC17,40,56U99-045,"RIL (Prot, Oil, YLD)",1,276,138,2,36,91.4,54.4,3659.3,428.9,373.1,37.3,209.7,182.4,18.2,6.3,28.5,5.9,16,4.2,496.1,49.6,0.4,0.6,2.9,0.6,1.6,0.4,14.7,66.4,13.8,37.3,9.8
2017,16132,ETREC17,131,56U99-220,"RIL (Prot, Oil, YLD)",1,279,141,2,36,91.4,57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,16133,ETREC17,113,56U99-184,"RIL (Prot, Oil, YLD)",1,272,134,1,24,61,58.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,16135,ETREC17,137,56U99-232,"RIL (Prot, Oil, YLD)",1,279,141,5,35,88.9,48.2,3241.6,417,362.8,36.3,212.7,185,18.5,6.3,27.7,5.8,15.7,4.2,483.9,48.4,0.4,0.6,2.8,0.6,1.6,0.4,15.1,66.4,13.9,37.6,10.1
2017,16136,ETREC17,20,56U99-022,"RIL (Prot, Oil, YLD)",1,279,141,5,36,91.4,40.2,2703.4,426.2,370.8,37.1,214.7,186.8,18.7,6.6,28.4,6,16,4.4,495.6,49.6,0.4,0.7,2.8,0.6,1.6,0.4,15.5,66.6,14.1,37.5,10.3
2017,16137,ETREC17,77,56U99-108,"RIL (Prot, Oil, YLD)",1,279,141,5,35,88.9,50.3,3381.6,410,356.7,35.7,216.5,188.4,18.8,6.2,27.6,5.8,15.5,3.9,477.7,47.8,0.4,0.6,2.8,0.6,1.6,0.4,15.1,67.3,14.1,37.8,9.5
2017,16138,ETREC17,130,56U99-219,"RIL (Prot, Oil, YLD)",1,285,147,2,30,76.2,67.6,4544.1,441.8,384.4,38.4,200,174,17.4,6.5,29.1,6.1,16.7,4.4,505.8,50.6,0.4,0.7,2.9,0.6,1.7,0.4,14.7,65.9,13.8,37.8,10
2017,16139,ETREC17,62,56U99-082,"RIL (Prot, Oil, YLD)",1,288,150,3,48,121.9,53.6,3604.3,421.7,366.9,36.7,220,191.4,19.1,6.3,27.9,5.9,15.7,4.2,493.2,49.3,0.4,0.6,2.8,0.6,1.6,0.4,14.9,66.2,14,37.2,10
2017,16140,ETREC17,79,56U99-111,"RIL (Prot, Oil, YLD)",1,276,138,2,26,66,53.9,3626,440.8,383.5,38.3,196.3,170.8,17.1,6.4,28.8,6,16.4,4.4,502.7,50.3,0.4,0.6,2.9,0.6,1.6,0.4,14.5,65.3,13.6,37.2,10
2017,16142,ETREC17,9,56U99-011,"RIL (Prot, Oil, YLD)",1,276,138,2,28,71.1,59.4,3995.4,425.5,370.2,37,216.2,188.1,18.8,6.4,28,6,15.8,4.2,495.6,49.6,0.4,0.6,2.8,0.6,1.6,0.4,15,65.8,14.1,37.1,9.9
2017,16143,ETREC17,117,56U99-190,"RIL (Prot, Oil, YLD)",1,276,138,5,40,101.6,48.1,3235.2,420.5,365.8,36.6,213.9,186.1,18.6,6.4,27.7,5.9,15.6,4.2,488.6,48.9,0.4,0.6,2.8,0.6,1.6,0.4,15.2,65.9,14,37.1,10
2017,16144,ETREC17,108,56U99-176,"RIL (Prot, Oil, YLD)",1,276,138,2,35,88.9,60.2,4046.5,417.4,363.1,36.3,205.6,178.9,17.9,6.4,27.7,5.8,15.7,4.2,480.7,48.1,0.4,0.6,2.8,0.6,1.6,0.4,15.3,66.4,13.9,37.6,10.1
2017,16145,ETREC17,40,56U99-045,"RIL (Prot, Oil, YLD)",2,276,138,2,39,99.1,58,3898.9,415.7,361.7,36.2,216.5,188.4,18.8,6.1,27.7,5.7,15.6,4,484.3,48.4,0.4,0.6,2.8,0.6,1.6,0.4,14.7,66.6,13.7,37.5,9.6
2017,16146,ETREC17,19,56U99-021,"RIL (Prot, Oil, YLD)",2,287,149,4,39,99.1,49.5,3326.5,419,364.5,36.5,212.5,184.9,18.5,6.2,27.7,5.9,15.8,4,486.1,48.6,0.4,0.6,2.8,0.6,1.6,0.4,14.8,66.1,14.1,37.7,9.5
2017,16147,ETREC17,120,56U99-200,"RIL (Prot, Oil, YLD)",2,277,139,4,46,116.8,54.6,3672.1,399.7,347.7,34.8,217.7,189.4,18.9,6,26.9,5.6,15.1,4,466.3,46.6,0.4,0.6,2.7,0.6,1.5,0.4,15,67.3,14,37.8,10
2017,16148,ETREC17,128,56U99-215,"RIL (Prot, Oil, YLD)",2,272,134,3,28,71.1,63.4,4265.7,398.2,346.4,34.6,224.2,195.1,19.5,6.4,26.8,5.8,15,4.4,467.8,46.8,0.4,0.6,2.7,0.6,1.5,0.4,16.1,67.3,14.6,37.7,11
2017,16149,ETREC17,102,56U99-164,"RIL (Prot, Oil, YLD)",2,268,130,3,22,55.9,50.9,3421.7,430.1,374.2,37.4,207.7,180.7,18.1,6.2,28.5,6,16.2,4.1,496.4,49.6,0.4,0.6,2.9,0.6,1.6,0.4,14.4,66.3,14,37.7,9.5
2017,16150,ETREC17,80,56U99-115,"RIL (Prot, Oil, YLD)",2,267,129,2,35,88.9,52.5,3531.7,395.2,343.8,34.4,227,197.5,19.7,5.8,26.7,5.5,15.1,4,465.7,46.6,0.4,0.6,2.7,0.6,1.5,0.4,14.7,67.6,13.9,38.2,10.1
2017,16152,ETREC17,73,56U99-102,"RIL (Prot, Oil, YLD)",2,267,129,2,21,53.3,57.4,3857,433.5,377.1,37.7,207.6,180.6,18.1,6.4,28.6,6,16,4.3,500.3,50,0.4,0.6,2.9,0.6,1.6,0.4,14.8,66,13.8,36.9,9.9
2017,16153,ETREC17,140,56U99-237,"RIL (Prot, Oil, YLD)",2,284,146,3,42,106.7,63.1,4246.3,398.6,346.8,34.7,220.5,191.8,19.2,5.9,26.8,5.6,15.1,4.2,466.4,46.6,0.4,0.6,2.7,0.6,1.5,0.4,14.8,67.2,14,37.9,10.5
2017,16154,ETREC17,127,56U99-211,"RIL (Prot, Oil, YLD)",2,278,140,5,40,101.6,49.4,3322.6,409.9,356.6,35.7,217.9,189.6,19,6.1,27.3,5.7,15.5,4,478.3,47.8,0.4,0.6,2.7,0.6,1.6,0.4,14.9,66.6,13.9,37.8,9.8
2017,16155,ETREC17,63,56U99-086,"RIL (Prot, Oil, YLD)",2,275,137,2,37,94,64.5,4334.6,424.1,369,36.9,211.1,183.7,18.4,6,28.1,5.7,15.9,3.9,491.3,49.1,0.4,0.6,2.8,0.6,1.6,0.4,14.1,66.3,13.4,37.5,9.2
2017,16156,ETREC17,82,56U99-121,"RIL (Prot, Oil, YLD)",2,278,140,4,39,99.1,58.3,3919.1,435.6,379,37.9,206.4,179.6,18,6.4,28.8,6.1,16.3,4.1,502.1,50.2,0.4,0.6,2.9,0.6,1.6,0.4,14.7,66.1,14,37.4,9.4
2017,16157,ETREC17,114,56U99-185,"RIL (Prot, Oil, YLD)",2,277,139,2,22,55.9,55.4,3724.5,428.5,372.8,37.3,210.3,183,18.3,6.6,28.2,6.1,16,4.3,496,49.6,0.4,0.7,2.8,0.6,1.6,0.4,15.4,65.8,14.2,37.3,10
2017,16158,ETREC17,93,56U99-144,"RIL (Prot, Oil, YLD)",2,274,136,5,45,114.3,46.5,3129.3,409.4,356.2,35.6,225.2,195.9,19.6,6.2,27.6,5.9,15.4,4.1,481.5,48.1,0.4,0.6,2.8,0.6,1.5,0.4,15.1,67.4,14.4,37.6,10
2017,16159,ETREC17,58,56U99-076,"RIL (Prot, Oil, YLD)",2,277,139,2,40,101.6,65.1,4375.5,432.4,376.2,37.6,207.7,180.7,18.1,6.3,28.7,5.9,16.2,4.1,499.1,49.9,0.4,0.6,2.9,0.6,1.6,0.4,14.6,66.4,13.6,37.5,9.5
2017,16160,ETREC17,57,56U99-075,"RIL (Prot, Oil, YLD)",2,274,136,2,28,71.1,50.7,3406.4,434.2,377.8,37.8,195.1,169.7,17,6.2,28.4,5.8,16.2,4.1,494.5,49.5,0.4,0.6,2.8,0.6,1.6,0.4,14.3,65.4,13.4,37.3,9.4
2017,16161,ETREC17,101,56U99-162,"RIL (Prot, Oil, YLD)",2,278,140,3,26,66,46.3,3114.2,426.3,370.9,37.1,204.2,177.7,17.8,6.3,28.2,5.9,16.1,4.1,490.2,49,0.4,0.6,2.8,0.6,1.6,0.4,14.8,66.2,13.8,37.8,9.6
2017,16162,ETREC17,11,56U99-013,"RIL (Prot, Oil, YLD)",2,278,140,4,34,86.4,60.2,4050.2,421.6,366.8,36.7,215.2,187.2,18.7,6.1,28.1,5.8,15.7,4.1,490.5,49.1,0.4,0.6,2.8,0.6,1.6,0.4,14.5,66.7,13.8,37.2,9.7
2017,16163,ETREC17,126,56U99-208,"RIL (Prot, Oil, YLD)",2,278,140,3,21,53.3,50.1,3367.1,425.4,370.1,37,207,180.1,18,6.3,28.1,5.9,16,4,490.6,49.1,0.4,0.6,2.8,0.6,1.6,0.4,14.8,66.1,13.9,37.6,9.4
2017,16164,ETREC17,71,56U99-099,"RIL (Prot, Oil, YLD)",2,268,130,4,27,68.6,40.9,2751.8,431,375,37.5,210.4,183,18.3,6.5,28.6,6.1,16.2,4.1,498.9,49.9,0.4,0.7,2.9,0.6,1.6,0.4,15.1,66.4,14.2,37.6,9.5
2017,16165,ETREC17,100,56U99-159,"RIL (Prot, Oil, YLD)",2,286,148,4,52,132.1,44,2957.8,410.8,357.4,35.7,217.2,189,18.9,6.2,27.2,5.8,15.3,4.1,479,47.9,0.4,0.6,2.7,0.6,1.5,0.4,15.1,66.2,14.1,37.2,10
2017,16166,ETREC17,83,56U99-123,"RIL (Prot, Oil, YLD)",2,279,141,2,27,68.6,55.4,3723.2,433.7,377.3,37.7,205.2,178.5,17.9,6.2,28.7,5.9,16.2,4.1,499.3,49.9,0.4,0.6,2.9,0.6,1.6,0.4,14.3,66.2,13.6,37.4,9.5
2017,16167,ETREC17,111,56U99-181,"RIL (Prot, Oil, YLD)",2,278,140,3,35,88.9,55.8,3750.5,442.3,384.8,38.5,205.5,178.8,17.9,6.5,29.1,6.1,16.2,4.4,509.3,50.9,0.4,0.7,2.9,0.6,1.6,0.4,14.7,65.8,13.8,36.6,9.9
2017,16169,ETREC17,131,56U99-220,"RIL (Prot, Oil, YLD)",2,278,140,2,34,86.4,50,3362.1,415.5,361.5,36.1,212.8,185.1,18.5,6.3,27.6,5.9,15.7,4.2,482.2,48.2,0.4,0.6,2.8,0.6,1.6,0.4,15.2,66.4,14.2,37.8,10.1
2017,16170,ETREC17,75,56U99-105,"RIL (Prot, Oil, YLD)",2,270,132,2,20,50.8,61.3,4120.8,422.8,367.8,36.8,213.5,185.7,18.6,6.4,28,5.9,15.9,4.2,491,49.1,0.4,0.6,2.8,0.6,1.6,0.4,15.1,66.2,14,37.6,9.9
2017,16171,ETREC17,31,56U99-035,"RIL (Prot, Oil, YLD)",2,284,146,3,48,121.9,60.2,4050,416,361.9,36.2,218.7,190.3,19,6,27.7,5.7,15.5,4.2,485.8,48.6,0.4,0.6,2.8,0.6,1.6,0.4,14.4,66.6,13.7,37.3,10.1
2017,16172,ETREC17,32,56U99-036,"RIL (Prot, Oil, YLD)",2,279,141,3,42,106.7,32.7,2201.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,16173,ETREC17,6,56U99-006,"RIL (Prot, Oil, YLD)",2,285,147,2,27,68.6,61.2,4114.6,439.9,382.7,38.3,205.4,178.7,17.9,6.5,28.7,6.2,16.1,4.4,506.5,50.7,0.4,0.7,2.9,0.6,1.6,0.4,14.8,65.2,14.1,36.6,10
2017,16174,ETREC17,68,56U99-095,"RIL (Prot, Oil, YLD)",2,276,138,3,39,99.1,41.4,2786.2,455.4,396.2,39.6,205.2,178.5,17.9,6.5,29.8,6.2,16.7,4.2,524.2,52.4,0.5,0.7,3,0.6,1.7,0.4,14.3,65.4,13.6,36.7,9.2
2017,16176,ETREC17,42,56U99-047,"RIL (Prot, Oil, YLD)",2,274,136,3,40,101.6,33.7,2265.8,443.9,386.2,38.6,204.6,178,17.8,6.5,29.1,6,16.4,4.2,510.7,51.1,0.4,0.7,2.9,0.6,1.6,0.4,14.6,65.6,13.5,36.9,9.5
2017,16177,ETREC17,108,56U99-176,"RIL (Prot, Oil, YLD)",2,276,138,2,35,88.9,61,4103.6,425.6,370.3,37,207.7,180.7,18.1,6.2,28,5.9,16,4.2,491.2,49.1,0.4,0.6,2.8,0.6,1.6,0.4,14.6,65.8,13.9,37.6,9.9
2017,16178,ETREC17,44,56U99-049,"RIL (Prot, Oil, YLD)",2,273,135,4,37,94,46.4,3118.3,420.3,365.7,36.6,213,185.3,18.5,6.2,27.9,5.9,15.5,4.2,487.9,48.8,0.4,0.6,2.8,0.6,1.6,0.4,14.8,66.4,14,36.9,10
2017,16179,ETREC17,33,56U99-037,"RIL (Prot, Oil, YLD)",2,278,140,5,40,101.6,48,3229.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,16180,ETREC17,123,56U99-203,"RIL (Prot, Oil, YLD)",2,273,135,2,26,66,56.3,3787.9,431.6,375.5,37.5,206.2,179.4,17.9,6.3,28.4,6,16.1,4.2,497.4,49.7,0.4,0.6,2.8,0.6,1.6,0.4,14.6,65.8,13.9,37.3,9.7
2017,16181,ETREC17,10,56U99-012,"RIL (Prot, Oil, YLD)",2,277,139,5,25,63.5,54.5,3666.6,424.7,369.5,36.9,207.1,180.2,18,6.4,28.2,5.9,16.2,3.9,489.9,49,0.4,0.6,2.8,0.6,1.6,0.4,15.1,66.4,13.9,38.1,9.2
2017,16182,ETREC17,78,56U99-109,"RIL (Prot, Oil, YLD)",2,278,140,3,48,121.9,58.5,3935,434.6,378.1,37.8,199.9,173.9,17.4,6.2,28.6,6,16.3,4.1,497.5,49.8,0.4,0.6,2.9,0.6,1.6,0.4,14.3,65.8,13.8,37.5,9.4
2017,16183,ETREC17,129,56U99-216,"RIL (Prot, Oil, YLD)",2,287,149,3,43,109.2,63.5,4267.2,446.3,388.3,38.8,210.6,183.2,18.3,6.6,29.2,6.2,16.4,4.4,516.7,51.7,0.4,0.7,2.9,0.6,1.6,0.4,14.8,65.4,13.9,36.7,9.9
2017,16184,ETREC17,20,56U99-022,"RIL (Prot, Oil, YLD)",2,278,140,5,35,88.9,40.8,2746.9,429,373.2,37.3,213.8,186,18.6,6.3,28.4,5.9,15.9,4.3,498.4,49.8,0.4,0.6,2.8,0.6,1.6,0.4,14.7,66.2,13.8,37.1,10
2017,16185,ETREC17,39,56U99-044,"RIL (Prot, Oil, YLD)",2,277,139,2,40,101.6,47.3,3177.6,403.6,351.1,35.1,214.1,186.3,18.6,5.9,27.2,5.7,15.1,4.1,469,46.9,0.4,0.6,2.7,0.6,1.5,0.4,14.6,67.4,14.1,37.4,10.2
2017,16186,ETREC17,67,56U99-093,"RIL (Prot, Oil, YLD)",2,274,136,1,21,53.3,50.6,3404.8,437.8,380.9,38.1,201.9,175.7,17.6,6.4,28.8,6.1,16.1,4.2,502.2,50.2,0.4,0.6,2.9,0.6,1.6,0.4,14.6,65.8,13.9,36.8,9.6
2017,16187,ETREC17,38,56U99-043,"RIL (Prot, Oil, YLD)",2,279,141,3,26,66,55.2,3714.8,438.4,381.4,38.1,206.8,179.9,18,6.5,28.8,6.2,16.3,4.4,505.5,50.6,0.4,0.7,2.9,0.6,1.6,0.4,14.8,65.7,14.1,37.2,10
2017,16188,ETREC17,29,56U99-032,"RIL (Prot, Oil, YLD)",2,282,144,4,48,121.9,42.1,2833.3,416.8,362.6,36.3,208.7,181.6,18.2,6.2,27.6,5.9,15.4,4.2,481.6,48.2,0.4,0.6,2.8,0.6,1.5,0.4,14.9,66.2,14.2,36.9,10.1
2017,16189,ETREC17,25,56U99-028,"RIL (Prot, Oil, YLD)",2,287,149,3,47,119.4,57.4,3861.7,420.4,365.7,36.6,210.3,183,18.3,6.1,28,5.8,15.8,4.1,486.6,48.7,0.4,0.6,2.8,0.6,1.6,0.4,14.5,66.6,13.8,37.6,9.8
2017,16190,ETREC17,64,56U99-087,"RIL (Prot, Oil, YLD)",2,288,150,4,41,104.1,46.2,3109,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,16191,ETREC17,74,56U99-104,"RIL (Prot, Oil, YLD)",2,282,144,3,45,114.3,50.6,3401.4,410.3,357,35.7,211.7,184.2,18.4,6,27.5,5.6,15.5,4,475.6,47.6,0.4,0.6,2.8,0.6,1.6,0.4,14.6,67,13.6,37.8,9.7
2017,16192,ETREC17,113,56U99-184,"RIL (Prot, Oil, YLD)",2,268,130,4,28,71.1,52.2,3509.3,438.1,381.1,38.1,202.7,176.3,17.6,6.4,28.6,6,16.2,4.3,503,50.3,0.4,0.6,2.9,0.6,1.6,0.4,14.6,65.3,13.7,37,9.8
